"route_uniq","pct_crop","pct_past","have_cent"
"C840S66R081",4.775,14.69,TRUE
"C840S66R082",3.629,18.657,TRUE
"C840S66R083",8.132,16.321,TRUE
"C840S66R085",12.801,27,TRUE
"C840S66R086",5.351,20.924,TRUE
"C840S66R087",5.561,13.378,TRUE
"C840S66R088",7.395,18.441,TRUE
"C840S66R107",70.934,1.173,TRUE
"C840S66R112",64.004,4.166,TRUE
"C840S66R113",79.753,1.293,TRUE
"C840S66R116",16.724,11.072,TRUE
"C840S66R118",28.378,19.183,TRUE
"C840S66R126",73.603,5.252,TRUE
"C840S66R141",41.983,10.819,TRUE
"C840S66R148",21.558,21.757,TRUE
"C840S66R150",12.413,12.415,TRUE
"C840S66R151",17.026,18.287,TRUE
"C840S66R157",15.534,17.455,TRUE
"C840S66R159",46.296,15.127,TRUE
"C840S66R161",39.138,16.345,TRUE
"C840S66R165",81.376,3.377,TRUE
"C840S66R166",72.576,7.438,TRUE
"C840S66R168",52.45,10.073,TRUE
"C840S66R181",4.707,14.547,TRUE
"C840S66R188",7.212,17.364,TRUE
"C840S66R251",19.171,24.322,TRUE
"C840S66R901",3.853,13.908,TRUE
"C840S66R902",4.016,8.52,TRUE
"C840S66R903",3.127,13.294,TRUE
"C840S66R904",17.155,11.393,TRUE
"C840S66R905",14.929,13.181,TRUE
"C840S66R906",3.61,19.206,TRUE
"C840S66R907",8.865,16.255,TRUE
"C840S66R908",27.345,16.137,TRUE
"C840S66R952",3.424,8.374,TRUE
"C840S67R001",0,3.263,TRUE
"C840S67R002",0.024,18.993,TRUE
"C840S67R003",0.116,22.592,TRUE
"C840S67R004",0.994,25.649,TRUE
"C840S67R005",0.867,15.85,TRUE
"C840S67R006",13.925,2.094,TRUE
"C840S67R007",4.586,14.876,TRUE
"C840S67R008",46.568,0.018,TRUE
"C840S67R009",48.363,0.009,TRUE
"C840S67R010",27.141,0,TRUE
"C840S67R011",0.07,33.726,TRUE
"C840S67R012",1.004,19.731,TRUE
"C840S67R013",1.069,20.115,TRUE
"C840S67R014",0.937,14.818,TRUE
"C840S67R015",1.442,26.354,TRUE
"C840S67R016",5.229,4.299,TRUE
"C840S67R017",4.789,8.477,TRUE
"C840S67R018",27.733,0.465,TRUE
"C840S67R019",33.784,0,TRUE
"C840S67R020",4.948,0,TRUE
"C840S67R021",10.184,0,TRUE
"C840S67R022",25.063,49.296,TRUE
"C840S67R023",14.632,62.08,TRUE
"C840S67R024",3.145,36.591,TRUE
"C840S67R025",0.947,7.089,TRUE
"C840S67R026",1.418,15.6,TRUE
"C840S67R027",62.257,0.08,TRUE
"C840S67R028",67.767,0.308,TRUE
"C840S67R029",17.44,0.008,TRUE
"C840S67R030",16.739,0.047,TRUE
"C840S67R031",9.359,0,TRUE
"C840S67R032",21.088,0.059,TRUE
"C840S67R033",30.188,0,TRUE
"C840S67R034",13.748,0.008,TRUE
"C840S67R035",28.364,0,TRUE
"C840S67R050",4.344,27.454,TRUE
"C840S67R051",0,3.301,TRUE
"C840S67R052",0.434,36.466,TRUE
"C840S67R053",0.409,23.863,TRUE
"C840S67R054",7.469,5.219,TRUE
"C840S67R055",35.158,0.228,TRUE
"C840S67R056",24.603,0,TRUE
"C840S67R057",3.588,54.143,TRUE
"C840S67R058",3.649,48.885,TRUE
"C840S67R059",1.119,17.609,TRUE
"C840S67R060",52.988,0.149,TRUE
"C840S67R061",62.758,0.097,TRUE
"C840S67R062",45.747,0,TRUE
"C840S67R063",0.182,42.807,TRUE
"C840S67R064",2.012,35.546,TRUE
"C840S67R065",1.021,8.774,TRUE
"C840S67R066",71.641,1.802,TRUE
"C840S67R067",40.414,0.218,TRUE
"C840S67R068",17.097,0.011,TRUE
"C840S67R069",4.927,0.007,TRUE
"C840S67R070",48.047,0,TRUE
"C840S67R071",25.318,0.005,TRUE
"C840S67R103",0.028,9.18,TRUE
"C840S67R106",12.493,2.418,TRUE
"C840S67R125",1.007,8.729,TRUE
"C840S67R129",18.843,0.008,TRUE
"C840S67R161",61.947,0.097,TRUE
"C840S67R900",0.027,7.73,TRUE
"C840S67R901",5.636,0.048,TRUE
"C840S67R902",19.422,0.283,TRUE
"C840S67R903",9.017,0.102,TRUE
"C840S67R904",16.433,0.247,TRUE
"C840S67R905",0.04,5.19,TRUE
"C840S67R906",0.001,3.509,TRUE
"C840S67R907",19.438,0.196,TRUE
"C840S67R908",10.388,0.207,FALSE
"C840S69R001",6.365,2.926,TRUE
"C840S69R002",4.306,13.541,TRUE
"C840S69R003",0.025,0.016,TRUE
"C840S69R004",23.192,0.078,TRUE
"C840S69R005",56.9,0.254,TRUE
"C840S69R006",0.017,0.237,TRUE
"C840S69R007",2.264,0.005,TRUE
"C840S69R008",0.105,0.018,TRUE
"C840S69R009",0.048,1.046,TRUE
"C840S69R010",0.006,0.001,TRUE
"C840S69R011",10.707,0.009,TRUE
"C840S69R012",0.857,0.111,TRUE
"C840S69R013",0.146,0.126,TRUE
"C840S69R014",0.008,0.127,TRUE
"C840S69R015",0.038,1.922,TRUE
"C840S69R017",0.068,1.508,TRUE
"C840S69R018",0.806,20.008,TRUE
"C840S69R019",4.276,7.302,TRUE
"C840S69R020",0.138,0.121,TRUE
"C840S69R021",6.644,0.004,TRUE
"C840S69R022",0.362,0.002,TRUE
"C840S69R023",0.713,3.14,TRUE
"C840S69R024",0.034,0.123,TRUE
"C840S69R025",0.014,0.162,TRUE
"C840S69R026",0.575,3.888,TRUE
"C840S69R027",3.059,7.679,TRUE
"C840S69R028",11.646,5.981,TRUE
"C840S69R029",0.825,0.16,TRUE
"C840S69R030",0.638,0.389,TRUE
"C840S69R031",0.022,1.374,TRUE
"C840S69R032",0.009,0.117,TRUE
"C840S69R033",21.403,28.714,TRUE
"C840S69R034",11.978,25.157,TRUE
"C840S69R035",11.166,0.413,TRUE
"C840S69R036",1.599,0.228,TRUE
"C840S69R038",6.739,0.024,TRUE
"C840S69R039",0.046,0.206,TRUE
"C840S69R040",39.117,29.956,TRUE
"C840S69R041",8.942,19.612,TRUE
"C840S69R042",0.576,1.952,TRUE
"C840S69R043",7.351,0.722,TRUE
"C840S69R044",46.619,1.28,TRUE
"C840S69R045",12.932,0.731,TRUE
"C840S69R046",56.485,0.818,TRUE
"C840S69R047",0.012,0.002,TRUE
"C840S69R048",0.258,0.213,TRUE
"C840S69R049",0.002,0.087,TRUE
"C840S69R050",0.089,5.966,TRUE
"C840S69R051",0,0,TRUE
"C840S69R052",0.003,0.142,TRUE
"C840S69R053",0.458,0.213,TRUE
"C840S69R054",0.01,0.003,TRUE
"C840S69R055",1.523,14.619,TRUE
"C840S69R056",11.97,3.145,TRUE
"C840S69R057",0.088,0.458,TRUE
"C840S69R058",0.226,1.622,TRUE
"C840S69R059",2.146,2.39,TRUE
"C840S69R060",1.623,1.004,TRUE
"C840S69R061",0.494,0.119,TRUE
"C840S69R062",0.555,0.876,TRUE
"C840S69R063",0,0,TRUE
"C840S69R064",0,0,TRUE
"C840S69R105",49.665,0.605,TRUE
"C840S69R112",0.623,0.104,TRUE
"C840S69R117",0.063,1.461,TRUE
"C840S69R120",0.178,0.196,TRUE
"C840S69R127",2.712,7.62,TRUE
"C840S69R130",0.6,0.184,TRUE
"C840S69R136",0.021,0.057,TRUE
"C840S69R139",0.046,0.206,TRUE
"C840S69R142",0.647,3.11,TRUE
"C840S69R147",0.06,0.03,TRUE
"C840S69R155",1.738,11.881,TRUE
"C840S69R159",2.119,2.378,TRUE
"C840S69R160",1.569,0.892,TRUE
"C840S69R164",0,0.02,TRUE
"C840S69R201",0.363,1.889,TRUE
"C840S69R202",26.676,33.98,TRUE
"C840S69R203",5.292,3.171,TRUE
"C840S69R204",38.436,0.877,TRUE
"C840S69R205",51.839,0.987,TRUE
"C840S69R206",9.664,0.164,TRUE
"C840S69R207",0.583,0.352,TRUE
"C840S69R208",0.273,0.036,TRUE
"C840S69R209",0.04,0.946,TRUE
"C840S69R210",0.013,0.005,TRUE
"C840S69R211",18.478,0.145,TRUE
"C840S69R212",0.036,0.307,TRUE
"C840S69R213",0.043,0.445,TRUE
"C840S69R214",0.053,0.897,TRUE
"C840S69R215",7.183,0.002,TRUE
"C840S69R217",0.738,5.463,TRUE
"C840S69R218",0.342,14.95,TRUE
"C840S69R219",0,0.008,TRUE
"C840S69R220",0.271,0.042,TRUE
"C840S69R221",2.401,0,TRUE
"C840S69R222",1.987,4.357,TRUE
"C840S69R223",2.12,15.707,TRUE
"C840S69R224",0.163,0.021,TRUE
"C840S69R225",0,0.165,TRUE
"C840S69R226",0.186,2.818,TRUE
"C840S69R227",0.196,0.028,TRUE
"C840S69R228",32.576,13.29,TRUE
"C840S69R229",0,0.077,TRUE
"C840S69R230",0.086,0.271,TRUE
"C840S69R231",0.29,0.001,TRUE
"C840S69R232",0.145,0.251,TRUE
"C840S69R233",26.433,23.908,TRUE
"C840S69R234",8.27,0,TRUE
"C840S69R235",1.103,0.009,TRUE
"C840S69R236",0.089,1.367,TRUE
"C840S69R237",27.054,38.217,TRUE
"C840S69R238",2.823,0.033,TRUE
"C840S69R239",0.064,0.647,TRUE
"C840S69R240",0.185,1.668,TRUE
"C840S69R241",0.104,0,TRUE
"C840S69R242",0.38,1.707,TRUE
"C840S69R243",0.382,2.945,TRUE
"C840S69R244",0,0.004,TRUE
"C840S69R245",0,0.077,TRUE
"C840S69R246",0.856,0.488,TRUE
"C840S69R247",0.031,0.241,TRUE
"C840S69R248",0.03,0.429,TRUE
"C840S69R249",0.19,0.03,TRUE
"C840S69R250",0.217,4.312,TRUE
"C840S69R251",0.26,0.058,TRUE
"C840S69R252",0,1.619,TRUE
"C840S69R253",2.156,6.826,TRUE
"C840S69R254",0.085,0.241,TRUE
"C840S69R255",0.527,0.881,TRUE
"C840S69R256",0.005,0.023,TRUE
"C840S69R309",0.04,0.946,TRUE
"C840S69R334",0.229,0.065,TRUE
"C840S69R336",0.058,1.01,TRUE
"C840S69R339",0.071,0.841,TRUE
"C840S69R409",0.005,0.484,TRUE
"C840S69R436",0.017,0.548,TRUE
"C840S69R900",9.172,9.957,TRUE
"C840S69R901",0.276,0.811,TRUE
"C840S69R902",0.291,1.288,TRUE
"C840S69R903",4.528,12.822,TRUE
"C840S69R904",6.824,13.295,TRUE
"C840S69R905",0.451,0,TRUE
"C840S69R906",2.422,0.612,TRUE
"C840S72R001",17.321,13.047,TRUE
"C840S72R002",23.957,18.724,TRUE
"C840S72R003",21.482,18.149,TRUE
"C840S72R004",22.265,14.05,TRUE
"C840S72R005",13.895,22.773,TRUE
"C840S72R006",0.764,3.306,TRUE
"C840S72R007",5.984,15.532,TRUE
"C840S72R008",13.517,14.954,TRUE
"C840S72R009",7.574,13.573,TRUE
"C840S72R010",0.761,1.017,TRUE
"C840S72R011",12.809,7.581,TRUE
"C840S72R012",3.956,7.516,TRUE
"C840S72R013",1.09,2.837,TRUE
"C840S72R014",0.218,3.36,TRUE
"C840S72R015",0.428,10.867,TRUE
"C840S72R016",0.424,2.996,TRUE
"C840S72R017",0.563,5.153,TRUE
"C840S72R018",1.307,8.871,TRUE
"C840S72R019",0.702,6.011,TRUE
"C840S72R020",1.146,9.082,TRUE
"C840S72R021",5.41,10.099,TRUE
"C840S72R022",5.996,14.055,TRUE
"C840S72R023",0.838,5.547,TRUE
"C840S72R024",5.987,18.275,TRUE
"C840S72R025",8.417,8.914,TRUE
"C840S72R026",0.744,6.461,TRUE
"C840S72R027",4.469,12.515,TRUE
"C840S72R028",0.243,2.905,TRUE
"C840S72R029",2.67,6.643,TRUE
"C840S72R030",10.67,23.517,TRUE
"C840S72R031",6.489,25.692,TRUE
"C840S72R032",4.293,10.465,TRUE
"C840S72R033",4.385,28.496,TRUE
"C840S72R034",2.067,8.008,TRUE
"C840S72R035",8.544,19.452,TRUE
"C840S72R036",20.605,30.807,TRUE
"C840S72R037",0.262,0.926,TRUE
"C840S72R038",24.211,7.736,TRUE
"C840S72R039",1.138,14.284,TRUE
"C840S72R040",2.057,17.025,TRUE
"C840S72R041",0.878,8.955,TRUE
"C840S72R042",0.335,1.272,TRUE
"C840S72R043",1.842,10.981,TRUE
"C840S72R044",1.223,14.889,TRUE
"C840S72R045",11,13.58,TRUE
"C840S72R046",10.656,14.161,TRUE
"C840S72R047",4.046,21.287,TRUE
"C840S72R048",8.696,22.788,TRUE
"C840S72R049",6.931,15.058,TRUE
"C840S72R050",6.671,16.198,TRUE
"C840S72R051",0.838,4.455,TRUE
"C840S72R052",6.946,15.084,TRUE
"C840S72R053",13.063,11.758,TRUE
"C840S72R054",5.534,15.642,TRUE
"C840S72R055",3.066,16.235,TRUE
"C840S72R056",5.277,15.333,TRUE
"C840S72R057",2.196,12.382,TRUE
"C840S72R058",5.098,17.957,TRUE
"C840S72R059",12.38,13.37,TRUE
"C840S72R060",2.03,6.986,TRUE
"C840S72R061",14.709,11.849,TRUE
"C840S72R062",10.659,10.838,TRUE
"C840S72R063",8.08,8.598,TRUE
"C840S72R064",11.672,9.592,TRUE
"C840S72R065",19.191,21.334,TRUE
"C840S72R066",10.332,10.572,TRUE
"C840S72R067",14.249,10.937,TRUE
"C840S72R068",8.389,13.124,TRUE
"C840S72R069",10.698,11.146,TRUE
"C840S72R070",24.213,21.467,TRUE
"C840S72R071",11.833,10.909,TRUE
"C840S72R072",12.882,17.203,TRUE
"C840S72R073",15.579,21.205,TRUE
"C840S72R074",28.341,18.903,TRUE
"C840S72R075",32.058,23.544,TRUE
"C840S72R076",13.279,18.934,TRUE
"C840S72R077",27.86,18.736,TRUE
"C840S72R078",27.421,26.115,TRUE
"C840S72R079",14.545,18.154,TRUE
"C840S72R080",21.367,26.719,TRUE
"C840S72R081",14.509,11.318,TRUE
"C840S72R082",8.011,14.311,TRUE
"C840S72R083",8.51,13.79,TRUE
"C840S72R084",3.899,9.173,TRUE
"C840S72R085",3.092,7.635,TRUE
"C840S72R086",25.417,9.469,TRUE
"C840S72R087",19.693,24.589,TRUE
"C840S72R088",3.376,17.677,TRUE
"C840S72R089",2.511,8.289,TRUE
"C840S72R090",4.265,19.631,TRUE
"C840S72R091",3.099,15.667,TRUE
"C840S72R092",2.604,17.104,TRUE
"C840S72R093",31.144,24.636,TRUE
"C840S72R094",18.659,16.076,TRUE
"C840S72R095",32.719,17.183,TRUE
"C840S72R096",28.657,17.117,TRUE
"C840S72R097",5.67,14.719,TRUE
"C840S72R098",13.606,22.204,TRUE
"C840S72R101",16.034,11.516,TRUE
"C840S72R107",6.769,16.962,TRUE
"C840S72R126",0.678,5.17,TRUE
"C840S72R127",8.794,13.063,TRUE
"C840S72R132",3.922,9.898,TRUE
"C840S72R137",0.282,0.966,TRUE
"C840S72R140",2.079,16.98,TRUE
"C840S72R145",10.873,13.854,TRUE
"C840S72R151",4.348,24.704,TRUE
"C840S72R155",4.977,19.099,TRUE
"C840S72R165",16.626,21.939,TRUE
"C840S72R166",9.877,15.807,TRUE
"C840S72R173",17.266,21.419,TRUE
"C840S72R174",26.105,18.865,TRUE
"C840S72R175",32.369,23.801,TRUE
"C840S72R177",28.314,18.765,TRUE
"C840S72R178",26.778,26.759,TRUE
"C840S72R180",20.467,25.597,TRUE
"C840S72R181",13.546,11.767,TRUE
"C840S72R182",8.249,14.654,TRUE
"C840S72R187",20.29,24.392,TRUE
"C840S72R189",2.532,8.362,TRUE
"C840S72R192",2.771,17.447,TRUE
"C840S72R193",29.997,23.885,TRUE
"C840S72R194",20.068,15.828,TRUE
"C840S72R195",32.682,17.243,TRUE
"C840S72R196",29.041,18.505,TRUE
"C840S72R198",23.055,29.641,TRUE
"C840S72R275",32.195,23.792,TRUE
"C840S72R901",17.222,15.166,TRUE
"C840S72R902",9.095,21.531,TRUE
"C840S72R903",7.73,9.081,TRUE
"C840S72R904",16.385,11.764,TRUE
"C840S72R905",12.468,10.318,TRUE
"C840S72R906",15.396,11.908,TRUE
"C840S72R907",13.001,6.202,TRUE
"C840S72R908",3.582,9.57,FALSE
"C840S72R909",3.187,8.176,TRUE
"C840S72R910",0.687,1.175,TRUE
"C840S72R911",0.468,1.282,TRUE
"C840S77R001",0.918,4.33,TRUE
"C840S77R002",0.813,5.972,TRUE
"C840S77R003",1.298,6.698,TRUE
"C840S77R004",0.477,3.617,TRUE
"C840S77R102",0.625,5.287,TRUE
"C840S77R202",0.649,5.229,TRUE
"C840S77R800",0,0,TRUE
"C840S80R001",2.778,6.271,TRUE
"C840S80R002",0.487,2.075,TRUE
"C840S80R003",1.515,0.964,TRUE
"C840S80R004",16.855,4.698,TRUE
"C840S80R005",22.594,11.599,TRUE
"C840S80R006",20.491,2.233,TRUE
"C840S80R007",17.47,9.623,TRUE
"C840S80R008",9.379,8.208,TRUE
"C840S80R009",12.568,8.842,TRUE
"C840S80R010",32.991,1.079,TRUE
"C840S80R011",23.639,3.691,TRUE
"C840S80R012",3.616,3.797,TRUE
"C840S80R013",3.118,5.896,TRUE
"C840S80R014",0.575,5.478,TRUE
"C840S80R015",0.099,5.745,TRUE
"C840S80R016",0.076,22.576,TRUE
"C840S80R017",0.191,23.683,TRUE
"C840S80R018",0.034,16.665,TRUE
"C840S80R019",0.305,27.298,TRUE
"C840S80R020",0.064,12.654,TRUE
"C840S80R021",0.016,7.175,TRUE
"C840S80R022",17.97,0.295,TRUE
"C840S80R023",5.729,5.294,TRUE
"C840S80R024",8.231,7.957,TRUE
"C840S80R025",0.144,20.469,TRUE
"C840S80R026",0.145,9.682,TRUE
"C840S80R027",31.182,1.117,TRUE
"C840S80R028",23.747,6.369,TRUE
"C840S80R029",0.58,19.705,TRUE
"C840S80R030",0.414,4.137,TRUE
"C840S80R031",0.029,7.197,TRUE
"C840S80R050",0.276,18.432,TRUE
"C840S80R051",0.046,10.636,TRUE
"C840S80R052",0.242,15.508,TRUE
"C840S80R053",8.063,3.697,TRUE
"C840S80R054",22.779,1.904,TRUE
"C840S80R055",16.558,7.081,TRUE
"C840S80R056",18.336,11.446,TRUE
"C840S80R057",2.092,2.52,TRUE
"C840S80R058",10.233,3.214,TRUE
"C840S80R059",2.713,3.278,TRUE
"C840S80R101",1.039,3.319,TRUE
"C840S80R112",0.59,5.472,TRUE
"C840S80R114",0.139,14.054,TRUE
"C840S80R116",0.092,23.359,TRUE
"C840S80R117",0.191,23.521,TRUE
"C840S80R119",0.303,27.217,TRUE
"C840S80R120",0.163,9.075,TRUE
"C840S80R122",18.725,0.254,TRUE
"C840S80R220",0.038,5.82,TRUE
"C840S80R900",9.352,4.793,TRUE
"C840S80R901",3.444,7.555,TRUE
"C840S81R001",62.683,15.434,TRUE
"C840S81R002",61.962,21.409,TRUE
"C840S81R003",65.417,14.296,TRUE
"C840S81R004",33.032,59.857,TRUE
"C840S81R005",31.151,20.323,TRUE
"C840S81R006",17.52,19.145,TRUE
"C840S81R007",17.418,1.179,TRUE
"C840S81R008",6.291,2.186,TRUE
"C840S81R009",0.974,0.111,TRUE
"C840S81R010",68.589,14.619,TRUE
"C840S81R011",42.246,28.084,TRUE
"C840S81R012",56.464,28.441,TRUE
"C840S81R013",36.444,43.453,TRUE
"C840S81R014",25.44,50.374,TRUE
"C840S81R015",17.835,0.505,TRUE
"C840S81R016",12.522,3.897,TRUE
"C840S81R017",52.691,17.989,TRUE
"C840S81R018",49.009,13.53,TRUE
"C840S81R019",51.763,6.457,TRUE
"C840S81R020",32.072,53.196,TRUE
"C840S81R021",57.083,28.435,TRUE
"C840S81R022",43.736,0.284,TRUE
"C840S81R023",14.766,16.986,TRUE
"C840S81R024",5.699,1.342,TRUE
"C840S81R025",3.994,1.173,TRUE
"C840S81R026",10.098,0.204,TRUE
"C840S81R027",0.655,0.158,TRUE
"C840S81R028",10.777,4.265,TRUE
"C840S81R029",0.007,0.872,TRUE
"C840S81R030",13.046,0,TRUE
"C840S81R031",1.44,0.716,TRUE
"C840S81R032",5.409,0.054,TRUE
"C840S81R033",17.998,0.121,TRUE
"C840S81R034",63.517,1.011,TRUE
"C840S81R035",3.183,4.095,TRUE
"C840S81R036",2.588,2.778,TRUE
"C840S81R037",19.03,11.484,TRUE
"C840S81R038",9.63,1.591,TRUE
"C840S81R039",7.836,1.724,TRUE
"C840S81R040",6.947,4.964,TRUE
"C840S81R041",21.171,0.131,TRUE
"C840S81R042",2.296,0.021,TRUE
"C840S81R043",7.196,0.079,TRUE
"C840S81R044",15.757,1.564,TRUE
"C840S81R045",7.457,0.181,TRUE
"C840S81R046",0.007,0.169,TRUE
"C840S81R047",0,0.331,TRUE
"C840S81R048",0.021,0.029,TRUE
"C840S81R049",0.1,0.273,TRUE
"C840S81R050",0.041,0.025,TRUE
"C840S81R114",24.718,49.324,TRUE
"C840S81R121",58.939,27.285,TRUE
"C840S81R127",0,0.008,TRUE
"C840S81R702",0.035,0.655,TRUE
"C840S81R703",0.052,0.393,TRUE
"C840S81R704",0,0.012,TRUE
"C840S81R705",0.011,0.734,TRUE
"C840S81R706",0.007,0.712,TRUE
"C840S81R900",4.132,0.564,TRUE
"C840S81R901",0.121,0.096,TRUE
"C840S81R907",4.878,0.003,TRUE
"C840S81R908",0.485,0.044,TRUE
"C840S81R909",5.717,0.101,TRUE
"C840S81R910",2.792,0.369,TRUE
"C840S81R911",0.63,0.469,TRUE
"C840S82R001",49.536,9.931,TRUE
"C840S82R002",61.713,4.242,TRUE
"C840S82R003",25.879,16.154,TRUE
"C840S82R004",52.705,6.257,TRUE
"C840S82R005",64.875,3.781,TRUE
"C840S82R006",16.26,12.582,TRUE
"C840S82R007",9.427,8.063,TRUE
"C840S82R008",30.075,11.311,TRUE
"C840S82R009",13.012,15.039,TRUE
"C840S82R010",12.487,10.173,TRUE
"C840S82R011",48.175,9.495,TRUE
"C840S82R012",60.661,6.346,TRUE
"C840S82R013",1.915,11.106,TRUE
"C840S82R014",10.178,9.596,TRUE
"C840S82R015",4.536,28.458,TRUE
"C840S82R016",1.356,22.402,TRUE
"C840S82R017",6.892,36.313,TRUE
"C840S82R018",2.217,17.24,TRUE
"C840S82R019",4.71,32.061,TRUE
"C840S82R020",9.635,34.702,TRUE
"C840S82R021",3.463,40.208,TRUE
"C840S82R022",3.089,30.807,TRUE
"C840S82R023",8.08,38.753,TRUE
"C840S82R024",12.312,32.052,TRUE
"C840S82R025",4.13,22.812,TRUE
"C840S82R026",4.201,23.393,TRUE
"C840S82R027",12.677,28.027,TRUE
"C840S82R028",0.829,7.889,TRUE
"C840S82R029",2.626,8.231,TRUE
"C840S82R030",0.503,8.171,TRUE
"C840S82R031",0.001,3.338,TRUE
"C840S82R032",0.008,3.55,TRUE
"C840S82R033",0.196,13.618,TRUE
"C840S82R034",0.046,7.506,TRUE
"C840S82R035",1.09,8.2,TRUE
"C840S82R036",2.138,22.991,TRUE
"C840S82R037",0.436,24.823,TRUE
"C840S82R038",0.127,24.08,TRUE
"C840S82R039",0.275,15.603,TRUE
"C840S82R040",0.778,22.658,TRUE
"C840S82R041",1.954,48.553,TRUE
"C840S82R042",0.09,8.449,TRUE
"C840S82R114",9.797,7.687,TRUE
"C840S82R128",1.446,8.974,TRUE
"C840S82R130",1.918,16.338,TRUE
"C840S82R135",0.72,6.293,TRUE
"C840S82R138",0.413,35.505,FALSE
"C840S82R139",0.469,20.361,TRUE
"C840S82R202",54.246,8.345,FALSE
"C840S82R900",0.411,5.56,TRUE
"C840S82R901",1.258,11.747,TRUE
"C840S82R902",0.278,3.487,TRUE
"C840S82R903",0.005,0.905,TRUE
"C840S82R904",0.011,2.434,TRUE
"C840S82R905",3.615,15.175,FALSE
"C840S82R906",3.066,23.923,FALSE
"C840S83R001",53.819,5.993,TRUE
"C840S83R002",0.156,11.053,TRUE
"C840S83R003",4.137,9.314,TRUE
"C840S83R004",0,4.368,TRUE
"C840S83R005",24.163,26.615,TRUE
"C840S83R006",57.735,3.836,TRUE
"C840S83R007",0.102,6.296,TRUE
"C840S83R008",0.042,6.438,TRUE
"C840S83R009",0.01,5.801,TRUE
"C840S83R010",1.146,16.777,TRUE
"C840S83R011",7.327,23.607,TRUE
"C840S83R012",32.833,35.231,TRUE
"C840S83R013",33.962,22.906,TRUE
"C840S83R014",1.173,45.604,TRUE
"C840S83R015",7.725,38.639,TRUE
"C840S83R016",7.284,23.824,TRUE
"C840S83R017",4.374,18.491,TRUE
"C840S83R018",0.101,0.242,TRUE
"C840S83R019",14.794,0.951,TRUE
"C840S83R020",17.433,38.974,TRUE
"C840S83R021",17.398,40.546,TRUE
"C840S83R022",19.206,30.934,TRUE
"C840S83R023",17.73,52.987,TRUE
"C840S83R024",0.821,40.696,TRUE
"C840S83R025",32.876,27.717,TRUE
"C840S83R026",5.459,53.728,TRUE
"C840S83R027",10.348,17.576,TRUE
"C840S83R028",0.303,0.302,TRUE
"C840S83R029",5.403,33.944,TRUE
"C840S83R030",11.693,2.299,TRUE
"C840S83R031",0.907,0.175,TRUE
"C840S83R032",0.049,3.843,TRUE
"C840S83R033",0.019,7.381,TRUE
"C840S83R034",0.283,23.188,TRUE
"C840S83R035",0.927,53.299,TRUE
"C840S83R036",18.025,26.125,TRUE
"C840S83R037",2.097,39.436,TRUE
"C840S83R038",1.983,0.399,TRUE
"C840S83R039",41.54,4.803,TRUE
"C840S83R040",0.064,0.056,TRUE
"C840S83R041",0.35,0.594,TRUE
"C840S83R042",0.507,0.387,TRUE
"C840S83R043",1.918,1.226,TRUE
"C840S83R044",0.187,14.002,TRUE
"C840S83R045",0.159,20.759,TRUE
"C840S83R046",5.191,35.961,TRUE
"C840S83R047",2.954,35.883,TRUE
"C840S83R048",19.129,34.846,TRUE
"C840S83R049",2.428,32.023,TRUE
"C840S83R050",15.805,2.258,TRUE
"C840S83R051",0.738,0.485,TRUE
"C840S83R052",0.965,0.519,TRUE
"C840S83R053",1.355,1.052,TRUE
"C840S83R054",13.938,1.965,TRUE
"C840S83R055",5.614,1.067,TRUE
"C840S83R056",0.212,14.586,TRUE
"C840S83R057",0.023,8.859,TRUE
"C840S83R058",3.652,33.121,TRUE
"C840S83R059",2.691,27.031,TRUE
"C840S83R060",7.756,41.13,TRUE
"C840S83R061",12.805,7.913,TRUE
"C840S83R062",1.025,2.969,TRUE
"C840S83R063",1.197,6.479,TRUE
"C840S83R064",2.412,1.648,TRUE
"C840S83R065",3.282,0.33,TRUE
"C840S83R066",8.945,9.368,TRUE
"C840S83R067",3.122,0.081,TRUE
"C840S83R068",1.574,39.373,TRUE
"C840S83R069",5.357,30.822,TRUE
"C840S83R070",9.542,49.996,TRUE
"C840S83R071",7.346,48.413,TRUE
"C840S83R072",5.876,14.059,TRUE
"C840S83R073",15.261,17.431,TRUE
"C840S83R074",8.406,14.666,TRUE
"C840S83R075",13.646,16.352,TRUE
"C840S83R076",18.678,0.049,TRUE
"C840S83R077",8.054,0.893,TRUE
"C840S83R078",12.598,0.042,TRUE
"C840S83R079",50.688,0.239,TRUE
"C840S83R080",1.364,1.148,TRUE
"C840S83R081",0.012,0,TRUE
"C840S83R082",0,0,TRUE
"C840S83R083",0,0,TRUE
"C840S83R084",0,0,TRUE
"C840S83R085",0.063,0,TRUE
"C840S83R086",2.578,0,TRUE
"C840S83R087",0,0,TRUE
"C840S83R088",0.017,0,TRUE
"C840S83R089",0.008,0,TRUE
"C840S83R090",0.061,0,TRUE
"C840S83R091",0.013,0,TRUE
"C840S83R092",22.923,0,TRUE
"C840S83R093",68.298,0,TRUE
"C840S83R094",22.81,0,TRUE
"C840S83R095",8.417,0,TRUE
"C840S83R096",18.847,0,TRUE
"C840S83R097",61.137,0,TRUE
"C840S83R098",46.252,9.316,TRUE
"C840S83R099",2.402,0.017,TRUE
"C840S83R100",5.991,0,TRUE
"C840S83R101",33.85,0,TRUE
"C840S83R102",18.847,0,TRUE
"C840S83R103",55.587,0,TRUE
