"route_uniq","fips","lat","lon","type"
"C840S85R312","49007",39.48304496,-110.73081806,"centroid"
"C840S85R312","49015",39.48304496,-110.73081806,"centroid"
"C840S85R313","49019",39.2439522,-109.12584692,"centroid"
"C840S85R314","49027",38.83500253,-113.40692162,"centroid"
"C840S85R315","49027",38.5789873,-112.78916219,"centroid"
"C840S85R315","49001",38.5789873,-112.78916219,"centroid"
"C840S85R316","49055",38.35686626,-111.68111152,"centroid"
"C840S85R317","49015",38.85503997,-110.35715153,"centroid"
"C840S85R318","49037",38.29485701,-109.55848833,"centroid"
"C840S85R319","49053",37.4473798,-113.5278152,"centroid"
"C840S85R320","49025",37.42513893,-112.54235777,"centroid"
"C840S85R321","49017",37.66173701,-111.48156139,"centroid"
"C840S85R321","49025",37.66173701,-111.48156139,"centroid"
"C840S85R322","49017",37.69554151,-110.68138641,"centroid"
"C840S85R322","49025",37.69554151,-110.68138641,"centroid"
"C840S85R323","49037",37.92147913,-109.28393341,"centroid"
"C840S85R368","49037",38.46320349,-109.26279232,"centroid"
"C840S85R412","49007",39.6723067,-110.62786,"start"
"C840S85R512","49007",39.6723067,-110.62786,"start"
"C840S85R901","49033",41.37004225,-111.13986108,"centroid"
"C840S85R902","49029",41.28978957,-111.37083642,"centroid"
"C840S85R903","49033",41.26147397,-111.21531427,"centroid"
"C840S85R903","49029",41.26147397,-111.21531427,"centroid"
"C840S85R904","49033",41.87762909,-111.19526599,"centroid"
"C840S85R905","49019",38.73333383,-109.60731174,"centroid"
"C840S85R906","16041",41.8930835,-111.58403291,"centroid"
"C840S85R906","49005",41.8930835,-111.58403291,"centroid"
"C840S85R907","49033",41.5836855,-111.42693767,"centroid"
"C840S85R907","49005",41.5836855,-111.42693767,"centroid"
"C840S85R908","49017",37.60087084,-112.19434133,"centroid"
"C840S85R908","49025",37.60087084,-112.19434133,"centroid"
"C840S85R909","49033",41.48404144,-111.36258408,"centroid"
"C840S85R909","49005",41.48404144,-111.36258408,"centroid"
"C840S85R909","49057",41.48404144,-111.36258408,"centroid"
"C840S85R910","49033",41.60831909,-111.08227759,"centroid"
"C840S85R910","56023",41.60831909,-111.08227759,"centroid"
"C840S85R912","49037",38.43816097,-109.84072099,"centroid"
"C840S85R912","49019",38.43816097,-109.84072099,"centroid"
"C840S87R001","50025",42.93514548,-72.68234372,"centroid"
"C840S87R002","50003",42.90918477,-73.21922328,"centroid"
"C840S87R003","50025",43.09117403,-72.87870072,"centroid"
"C840S87R003","50003",43.09117403,-72.87870072,"centroid"
"C840S87R004","50021",43.40095265,-72.81442889,"centroid"
"C840S87R004","50027",43.40095265,-72.81442889,"centroid"
"C840S87R004","50003",43.40095265,-72.81442889,"centroid"
"C840S87R005","50027",43.35643288,-72.58956875,"centroid"
"C840S87R006","50027",43.79950046,-72.58094209,"centroid"
"C840S87R007","50017",43.81664812,-72.23237091,"centroid"
"C840S87R007","50027",43.81664812,-72.23237091,"centroid"
"C840S87R008","50003",43.13825046,-73.20236347,"centroid"
"C840S87R009","50021",43.56055772,-73.03771322,"centroid"
"C840S87R010","50021",43.73391546,-73.0772876,"centroid"
"C840S87R010","50001",43.73391546,-73.0772876,"centroid"
"C840S87R011","50005",44.38887916,-71.91999472,"centroid"
"C840S87R011","50009",44.38887916,-71.91999472,"centroid"
"C840S87R012","50005",44.56613168,-71.93958161,"centroid"
"C840S87R012","50009",44.56613168,-71.93958161,"centroid"
"C840S87R013","50023",44.11356801,-72.81516788,"centroid"
"C840S87R013","50001",44.11356801,-72.81516788,"centroid"
"C840S87R014","50023",44.3227407,-72.47924988,"centroid"
"C840S87R015","50023",44.35772532,-72.5514124,"centroid"
"C840S87R016","50017",44.10908945,-72.30488691,"centroid"
"C840S87R017","50019",44.70195149,-72.34866429,"centroid"
"C840S87R017","50005",44.70195149,-72.34866429,"centroid"
"C840S87R018","50015",44.56445724,-72.42947913,"centroid"
"C840S87R018","50005",44.56445724,-72.42947913,"centroid"
"C840S87R019","50011",44.75799229,-72.9546947,"centroid"
"C840S87R020","50015",44.5921759,-72.78221858,"centroid"
"C840S87R021","50001",44.18719783,-73.09237531,"centroid"
"C840S87R021","50007",44.18719783,-73.09237531,"centroid"
"C840S87R022","50007",44.45584202,-73.08160883,"centroid"
"C840S87R023","50007",44.6671437,-73.27784886,"centroid"
"C840S87R023","50013",44.6671437,-73.27784886,"centroid"
"C840S87R116","50017",44.11252608,-72.32075552,"centroid"
"C840S87R120","50015",44.56348111,-72.67547931,"centroid"
"C840S87R121","50001",44.19223505,-73.10047463,"centroid"
"C840S87R121","50007",44.19223505,-73.10047463,"centroid"
"C840S88R001","51069",39.05859602,-78.30754731,"centroid"
"C840S88R001","51171",39.05859602,-78.30754731,"centroid"
"C840S88R001","51187",39.05859602,-78.30754731,"centroid"
"C840S88R002","51107",39.1306392,-77.59243036,"centroid"
"C840S88R003","51015",38.36928236,-79.33829318,"centroid"
"C840S88R003","51091",38.36928236,-79.33829318,"centroid"
"C840S88R003","54071",38.36928236,-79.33829318,"centroid"
"C840S88R004","51015",38.10987178,-79.19245962,"centroid"
"C840S88R005","51139",38.70527733,-78.50218806,"centroid"
"C840S88R005","51171",38.70527733,-78.50218806,"centroid"
"C840S88R006","51047",38.59199049,-78.17090949,"centroid"
"C840S88R006","51113",38.59199049,-78.17090949,"centroid"
"C840S88R006","51157",38.59199049,-78.17090949,"centroid"
"C840S88R007","51171",38.88199257,-78.42816453,"centroid"
"C840S88R007","51187",38.88199257,-78.42816453,"centroid"
"C840S88R008","51171",38.90106817,-78.62810331,"centroid"
"C840S88R009","51059",38.937707,-77.21678873,"centroid"
"C840S88R010","51099",38.2882084,-77.14457238,"centroid"
"C840S88R010","51033",38.2882084,-77.14457238,"centroid"
"C840S88R011","51177",38.17019992,-77.63816727,"centroid"
"C840S88R012","51061",38.48453857,-77.56755018,"centroid"
"C840S88R012","51179",38.48453857,-77.56755018,"centroid"
"C840S88R013","51051",37.14814436,-82.55589271,"centroid"
"C840S88R013","51195",37.14814436,-82.55589271,"centroid"
"C840S88R014","51027",37.14084008,-81.92459869,"centroid"
"C840S88R014","51167",37.14084008,-81.92459869,"centroid"
"C840S88R015","51045",37.69266582,-80.09869836,"centroid"
"C840S88R015","51005",37.69266582,-80.09869836,"centroid"
"C840S88R016","51121",37.15045633,-80.50684543,"centroid"
"C840S88R016","51155",37.15045633,-80.50684543,"centroid"
"C840S88R017","51023",37.36829195,-79.86276048,"centroid"
"C840S88R017","51019",37.36829195,-79.86276048,"centroid"
"C840S88R017","51161",37.36829195,-79.86276048,"centroid"
"C840S88R018","51163",37.71620078,-79.52199677,"centroid"
"C840S88R019","51009",37.59760284,-79.1038889,"centroid"
"C840S88R020","51009",37.64879096,-79.17784527,"centroid"
"C840S88R020","51125",37.64879096,-79.17784527,"centroid"
"C840S88R021","51003",37.81094538,-78.63859761,"centroid"
"C840S88R021","51029",37.81094538,-78.63859761,"centroid"
"C840S88R021","51125",37.81094538,-78.63859761,"centroid"
"C840S88R022","51065",37.8707707,-78.37187207,"centroid"
"C840S88R022","51003",37.8707707,-78.37187207,"centroid"
"C840S88R023","51125",37.73130752,-78.90734902,"centroid"
"C840S88R024","51031",37.21092396,-78.95197525,"centroid"
"C840S88R025","51007",37.13078645,-77.79341203,"centroid"
"C840S88R025","51053",37.13078645,-77.79341203,"centroid"
"C840S88R026","51085",37.9401996,-77.68854726,"centroid"
"C840S88R026","51109",37.9401996,-77.68854726,"centroid"
"C840S88R027","51183",37.04996702,-77.19519814,"centroid"
"C840S88R028","51007",37.24623386,-77.81767983,"centroid"
"C840S88R028","51053",37.24623386,-77.81767983,"centroid"
"C840S88R029","51103",37.7925666,-76.3560633,"centroid"
"C840S88R029","51133",37.7925666,-76.3560633,"centroid"
"C840S88R030","51193",37.92945231,-76.64728591,"centroid"
"C840S88R030","51133",37.92945231,-76.64728591,"centroid"
"C840S88R030","51159",37.92945231,-76.64728591,"centroid"
"C840S88R031","51181",37.13166214,-76.83716964,"centroid"
"C840S88R032","51001",37.59181138,-75.80815398,"centroid"
"C840S88R033","51105",36.76400271,-82.92354112,"centroid"
"C840S88R034","51195",36.83445705,-82.743429,"centroid"
"C840S88R034","51720",36.83445705,-82.743429,"centroid"
"C840S88R034","51105",36.83445705,-82.743429,"centroid"
"C840S88R034","51169",36.83445705,-82.743429,"centroid"
"C840S88R035","51173",36.80404126,-81.665237,"centroid"
"C840S88R036","51167",36.89376322,-81.79938934,"centroid"
"C840S88R036","51191",36.89376322,-81.79938934,"centroid"
"C840S88R036","51173",36.89376322,-81.79938934,"centroid"
"C840S88R037","51063",36.85240879,-80.20383185,"centroid"
"C840S88R037","51067",36.85240879,-80.20383185,"centroid"
"C840S88R037","51141",36.85240879,-80.20383185,"centroid"
"C840S88R038","51035",36.8758171,-80.87362757,"centroid"
"C840S88R038","51197",36.8758171,-80.87362757,"centroid"
"C840S88R039","51089",36.6420773,-79.90777573,"centroid"
"C840S88R040","51143",36.7602907,-79.24666249,"centroid"
"C840S88R041","51037",36.87837656,-78.76040288,"centroid"
"C840S88R041","51083",36.87837656,-78.76040288,"centroid"
"C840S88R042","51025",36.60351849,-78.13719404,"centroid"
"C840S88R042","51117",36.60351849,-78.13719404,"centroid"
"C840S88R043","51081",36.58178817,-77.22516635,"centroid"
"C840S88R043","51175",36.58178817,-77.22516635,"centroid"
"C840S88R044","51175",36.73597561,-77.31412808,"centroid"
"C840S88R044","51183",36.73597561,-77.31412808,"centroid"
"C840S88R045","51550",36.7557507,-76.10238569,"centroid"
"C840S88R045","51810",36.7557507,-76.10238569,"centroid"
"C840S88R046","51550",36.64980397,-76.30588156,"centroid"
"C840S88R047","51035",36.73419934,-80.74750892,"centroid"
"C840S88R048","51810",36.65272862,-76.02744754,"centroid"
"C840S88R049","51037",37.21972626,-78.4511786,"centroid"
"C840S88R049","51147",37.21972626,-78.4511786,"centroid"
"C840S88R050","51117",36.70491146,-78.41600834,"centroid"
"C840S88R051","51031",37.15059166,-79.05516655,"centroid"
"C840S88R051","51083",37.15059166,-79.05516655,"centroid"
"C840S88R051","51143",37.15059166,-79.05516655,"centroid"
"C840S88R052","51029",37.40491673,-78.62752771,"centroid"
"C840S88R052","51011",37.40491673,-78.62752771,"centroid"
"C840S88R102","51107",39.2649107,-77.584975,"start"
"C840S88R116","51121",37.28094616,-80.28042725,"centroid"
"C840S88R116","51161",37.28094616,-80.28042725,"centroid"
"C840S88R122","51003",37.908558,-78.542888,"start"
"C840S88R127","51183",37.03139671,-77.24226104,"centroid"
"C840S88R133","51105",36.76415471,-82.9657383,"centroid"
"C840S88R134","51169",36.7906973,-82.60969024,"centroid"
"C840S88R135","51197",36.9854904,-81.22592439,"centroid"
"C840S88R900","51009",37.74361868,-79.23181959,"centroid"
"C840S88R900","51163",37.74361868,-79.23181959,"centroid"
"C840S88R901","51015",38.13887227,-79.36055721,"centroid"
"C840S88R902","51023",37.5394247,-79.5685692,"centroid"
"C840S88R902","51163",37.5394247,-79.5685692,"centroid"
"C840S88R903","51139",38.66009941,-78.59066861,"centroid"
"C840S88R903","51171",38.66009941,-78.59066861,"centroid"
"C840S88R903","51165",38.66009941,-78.59066861,"centroid"
"C840S88R904","51005",37.9167138,-79.82263647,"centroid"
"C840S88R904","51017",37.9167138,-79.82263647,"centroid"
"C840S88R905","51045",37.54930266,-80.19112965,"centroid"
"C840S88R906","51071",37.39716621,-80.54889317,"centroid"
"C840S88R907","51079",38.37582453,-78.53994864,"centroid"
"C840S88R907","51113",38.37582453,-78.53994864,"centroid"
"C840S88R907","51139",38.37582453,-78.53994864,"centroid"
"C840S88R907","51165",38.37582453,-78.53994864,"centroid"
"C840S88R908","51053",37.08976637,-77.91025419,"centroid"
"C840S88R908","51135",37.08976637,-77.91025419,"centroid"
"C840S88R909","51025",36.99778238,-77.92049354,"centroid"
"C840S88R909","51053",36.99778238,-77.92049354,"centroid"
"C840S88R909","51135",36.99778238,-77.92049354,"centroid"
"C840S88R910","51073",37.45314775,-76.58376452,"centroid"
"C840S88R911","51127",37.51896178,-76.96035938,"centroid"
"C840S88R912","51153",38.5696826,-77.39050374,"centroid"
"C840S88R912","51179",38.5696826,-77.39050374,"centroid"
"C840S88R913","51095",37.24537588,-76.66624946,"centroid"
"C840S88R913","51199",37.24537588,-76.66624946,"centroid"
"C840S88R913","51830",37.24537588,-76.66624946,"centroid"
"C840S88R914","51097",37.69742177,-76.78310321,"centroid"
"C840S88R915","51036",37.32573566,-76.93835265,"centroid"
"C840S88R916","51001",37.95698834,-75.58315558,"centroid"
"C840S88R917","51131",37.30490571,-75.94413985,"centroid"
"C840S88R918","51550",36.70089066,-76.49659602,"centroid"
"C840S88R918","51800",36.70089066,-76.49659602,"centroid"
"C840S88R919","51179",38.57494124,-77.4894176,"centroid"
"C840S88R919","51153",38.57494124,-77.4894176,"centroid"
"C840S88R920","51173",36.68905736,-81.55338615,"centroid"
"C840S88R920","51077",36.68905736,-81.55338615,"centroid"
"C840S88R921","51113",38.5651479,-78.38155118,"centroid"
"C840S88R921","51139",38.5651479,-78.38155118,"centroid"
"C840S88R921","51157",38.5651479,-78.38155118,"centroid"
"C840S88R922","51079",38.21251529,-78.73371299,"centroid"
"C840S88R922","51003",38.21251529,-78.73371299,"centroid"
"C840S88R922","51165",38.21251529,-78.73371299,"centroid"
"C840S88R922","51015",38.21251529,-78.73371299,"centroid"
"C840S88R923","51139",38.8101826,-78.22071849,"centroid"
"C840S88R923","51157",38.8101826,-78.22071849,"centroid"
"C840S88R923","51187",38.8101826,-78.22071849,"centroid"
"C840S88R924","51027",37.25051584,-82.3306068,"centroid"
"C840S88R924","51051",37.25051584,-82.3306068,"centroid"
"C840S88R925","51077",36.6124067,-81.583692,"start"
"C840S88R926","51077",36.6124067,-81.583692,"start"
"C840S89R001","53009",48.19574233,-124.46632489,"centroid"
"C840S89R002","53009",48.09570387,-123.17335218,"centroid"
"C840S89R003","53029",48.21449631,-122.4326668,"centroid"
"C840S89R003","53061",48.21449631,-122.4326668,"centroid"
"C840S89R004","53057",48.59085743,-121.37807998,"centroid"
"C840S89R004","53073",48.59085743,-121.37807998,"centroid"
"C840S89R005","53047",48.2691675,-120.10620113,"centroid"
"C840S89R006","53047",48.14340775,-119.61295705,"centroid"
"C840S89R007","53019",48.07857796,-118.3643237,"centroid"
"C840S89R008","53065",48.17561548,-117.780078,"centroid"
"C840S89R009","53027",47.20323074,-124.1933758,"centroid"
"C840S89R010","53027",47.08402059,-123.25346444,"centroid"
"C840S89R010","53045",47.08402059,-123.25346444,"centroid"
"C840S89R011","53033",47.57041961,-122.03425945,"centroid"
"C840S89R012","53033",47.76012137,-121.4184563,"centroid"
"C840S89R012","53061",47.76012137,-121.4184563,"centroid"
"C840S89R013","53007",47.82331689,-120.19909942,"centroid"
"C840S89R014","53025",47.11720297,-119.43744301,"centroid"
"C840S89R015","53043",47.40746739,-118.31328674,"centroid"
"C840S89R016","53043",47.68847786,-117.77827118,"centroid"
"C840S89R016","53063",47.68847786,-117.77827118,"centroid"
"C840S89R017","53015",46.21666378,-123.25975577,"centroid"
"C840S89R017","53069",46.21666378,-123.25975577,"centroid"
"C840S89R018","53015",46.06137406,-122.173951,"centroid"
"C840S89R018","53059",46.06137406,-122.173951,"centroid"
"C840S89R019","53077",46.64088661,-121.23620506,"centroid"
"C840S89R020","53077",46.34078875,-120.26521872,"centroid"
"C840S89R021","53005",46.03291269,-119.80524065,"centroid"
"C840S89R021","53077",46.03291269,-119.80524065,"centroid"
"C840S89R021","53039",46.03291269,-119.80524065,"centroid"
"C840S89R022","53021",46.57810143,-118.8665332,"centroid"
"C840S89R023","53003",46.22526946,-117.09082045,"centroid"
"C840S89R024","53011",45.63128195,-122.47879311,"centroid"
"C840S89R025","53039",45.76011139,-121.47686622,"centroid"
"C840S89R025","53059",45.76011139,-121.47686622,"centroid"
"C840S89R026","53039",45.90607576,-120.22065034,"centroid"
"C840S89R027","53073",48.83188576,-122.14186903,"centroid"
"C840S89R028","53073",48.88732753,-121.77575138,"centroid"
"C840S89R029","53047",48.67824304,-120.13610284,"centroid"
"C840S89R030","53047",48.68381075,-119.47668502,"centroid"
"C840S89R031","53019",48.2526009,-118.51792201,"centroid"
"C840S89R032","53051",48.5392141,-117.29322602,"centroid"
"C840S89R033","53027",47.2252134,-123.91537408,"centroid"
"C840S89R034","53061",47.94967366,-122.06462953,"centroid"
"C840S89R035","53037",47.36509883,-121.07273371,"centroid"
"C840S89R036","53007",47.7017553,-120.64848765,"centroid"
"C840S89R037","53025",47.17446003,-119.82246518,"centroid"
"C840S89R038","53043",47.78295505,-118.66227319,"centroid"
"C840S89R039","53075",47.21668739,-117.72008088,"centroid"
"C840S89R039","53063",47.21668739,-117.72008088,"centroid"
"C840S89R040","53049",46.42225672,-124.03759424,"centroid"
"C840S89R041","53027",46.88360151,-123.23610805,"centroid"
"C840S89R041","53067",46.88360151,-123.23610805,"centroid"
"C840S89R042","53041",46.81665559,-122.85424659,"centroid"
"C840S89R042","53067",46.81665559,-122.85424659,"centroid"
"C840S89R043","53041",46.5473081,-121.63701414,"centroid"
"C840S89R044","53077",46.88278824,-120.67986912,"centroid"
"C840S89R044","53037",46.88278824,-120.67986912,"centroid"
"C840S89R045","53001",46.83130507,-119.22675794,"centroid"
"C840S89R045","53021",46.83130507,-119.22675794,"centroid"
"C840S89R045","53025",46.83130507,-119.22675794,"centroid"
"C840S89R046","53071",46.37610175,-118.32987451,"centroid"
"C840S89R047","53013",46.22595076,-117.72770824,"centroid"
"C840S89R048","53061",48.08428357,-121.48347015,"centroid"
"C840S89R049","53047",48.3471426,-120.35251297,"centroid"
"C840S89R050","53047",48.91572519,-119.59421775,"centroid"
"C840S89R051","53019",48.89627651,-118.73883568,"centroid"
"C840S89R051","53047",48.89627651,-118.73883568,"centroid"
"C840S89R052","53051",48.75627439,-117.29865463,"centroid"
"C840S89R053","53009",48.01669267,-123.51200053,"centroid"
"C840S89R054","53033",47.33143877,-121.76916353,"centroid"
"C840S89R055","53007",47.31560873,-120.65267771,"centroid"
"C840S89R055","53037",47.31560873,-120.65267771,"centroid"
"C840S89R056","53025",47.71880961,-119.08952696,"centroid"
"C840S89R057","53001",47.2921698,-118.15415908,"centroid"
"C840S89R057","53043",47.2921698,-118.15415908,"centroid"
"C840S89R058","53075",47.30211398,-117.47978114,"centroid"
"C840S89R058","53063",47.30211398,-117.47978114,"centroid"
"C840S89R059","53049",46.63025272,-123.72814634,"centroid"
"C840S89R060","53041",46.3812932,-121.9746209,"centroid"
"C840S89R060","53059",46.3812932,-121.9746209,"centroid"
"C840S89R061","53041",46.76153174,-121.76745483,"centroid"
"C840S89R061","53053",46.76153174,-121.76745483,"centroid"
"C840S89R062","53077",46.50531745,-120.66981214,"centroid"
"C840S89R063","53025",46.96777446,-119.60360444,"centroid"
"C840S89R064","53001",46.72250582,-118.72420546,"centroid"
"C840S89R064","53021",46.72250582,-118.72420546,"centroid"
"C840S89R065","53003",46.35209835,-117.44798305,"centroid"
"C840S89R065","53023",46.35209835,-117.44798305,"centroid"
"C840S89R066","53057",48.38485387,-122.41545967,"centroid"
"C840S89R066","53061",48.38485387,-122.41545967,"centroid"
"C840S89R067","53057",48.30185238,-121.38438913,"centroid"
"C840S89R067","53061",48.30185238,-121.38438913,"centroid"
"C840S89R068","53047",48.63216792,-120.49225058,"centroid"
"C840S89R068","53073",48.63216792,-120.49225058,"centroid"
"C840S89R069","53047",48.34644031,-119.13870582,"centroid"
"C840S89R070","53065",48.80393448,-118.10379704,"centroid"
"C840S89R071","53065",48.83880429,-117.67116114,"centroid"
"C840S89R071","53051",48.83880429,-117.67116114,"centroid"
"C840S89R072","53061",47.89535744,-122.15491205,"centroid"
"C840S89R073","53061",47.86447968,-121.45906998,"centroid"
"C840S89R074","53007",47.83592438,-120.84696953,"centroid"
"C840S89R075","53017",47.50347979,-119.68864371,"centroid"
"C840S89R075","53025",47.50347979,-119.68864371,"centroid"
"C840S89R076","53001",47.31595927,-118.69867223,"centroid"
"C840S89R076","53043",47.31595927,-118.69867223,"centroid"
"C840S89R077","53065",47.92009934,-117.76544478,"centroid"
"C840S89R078","53041",46.55381659,-123.25788226,"centroid"
"C840S89R078","53049",46.55381659,-123.25788226,"centroid"
"C840S89R079","53067",46.85481613,-122.58044981,"centroid"
"C840S89R080","53059",46.16737477,-121.74207093,"centroid"
"C840S89R081","53077",46.81662359,-120.4736119,"centroid"
"C840S89R081","53037",46.81662359,-120.4736119,"centroid"
"C840S89R082","53001",46.68801369,-119.12314371,"centroid"
"C840S89R082","53021",46.68801369,-119.12314371,"centroid"
"C840S89R083","53071",46.19949578,-118.37240371,"centroid"
"C840S89R084","53003",46.18565892,-117.41649807,"centroid"
"C840S89R084","53023",46.18565892,-117.41649807,"centroid"
"C840S89R085","53057",48.534,-121.847,"start"
"C840S89R086","53033",47.164403,-121.750437,"start"
"C840S89R111","53033",47.65243293,-121.91076657,"centroid"
"C840S89R113","53007",47.81766532,-120.17586395,"centroid"
"C840S89R133","53027",47.17513987,-123.6397599,"centroid"
"C840S89R142","53041",46.81215076,-122.86796397,"centroid"
"C840S89R142","53067",46.81215076,-122.86796397,"centroid"
"C840S89R145","53001",46.83935595,-119.22622331,"centroid"
"C840S89R147","53013",46.12752678,-117.80408782,"centroid"
"C840S89R152","53051",48.73043342,-117.28389709,"centroid"
"C840S89R162","53077",46.67592992,-120.37742358,"centroid"
"C840S89R164","53001",46.64112998,-118.71065942,"centroid"
"C840S89R164","53021",46.64112998,-118.71065942,"centroid"
"C840S89R173","53033",47.665073,-121.288281,"start"
"C840S89R182","53021",46.6864022,-119.12051121,"centroid"
"C840S89R182","53001",46.6864022,-119.12051121,"centroid"
"C840S89R183","53013",46.14596136,-118.1207199,"centroid"
"C840S89R183","53071",46.14596136,-118.1207199,"centroid"
"C840S89R242","53041",46.726114,-122.86911,"start"
"C840S89R262","53077",46.77101885,-120.54097404,"centroid"
"C840S89R262","53037",46.77101885,-120.54097404,"centroid"
"C840S89R900","53005",46.56439487,-119.41589129,"centroid"
"C840S89R901","53005",46.45692023,-119.59027795,"centroid"
"C840S89R902","53057",48.50383889,-121.25451969,"centroid"
"C840S89R903","53057",48.69850713,-121.01493887,"centroid"
"C840S89R903","53073",48.69850713,-121.01493887,"centroid"
"C840S89R904","53061",48.07888148,-121.66921743,"centroid"
"C840S89R905","53029",48.367846,-122.60115004,"centroid"
"C840S89R905","53057",48.367846,-122.60115004,"centroid"
"C840S89R906","53063",47.41966636,-117.571344,"centroid"
"C840S89R907","53033",47.41922056,-122.46073409,"centroid"
"C840S89R908","53065",48.46962525,-117.67998014,"centroid"
"C840S89R909","53077",46.07946025,-121.52723683,"centroid"
"C840S89R909","53059",46.07946025,-121.52723683,"centroid"
"C840S89R910","53053",47.09508898,-122.4878234,"centroid"
"C840S89R950","53005",46.45750473,-119.59111537,"centroid"
"C840S89R951","53005",46.573987,-119.4197816,"centroid"
"C840S90R001","54089",37.62228321,-80.76978284,"centroid"
"C840S90R001","54063",37.62228321,-80.76978284,"centroid"
"C840S90R002","54025",37.83278983,-80.64628308,"centroid"
"C840S90R003","54063",37.54334315,-80.40550208,"centroid"
"C840S90R004","54045",37.84457169,-81.83259676,"centroid"
"C840S90R005","54047",37.32272337,-81.29223953,"centroid"
"C840S90R005","54055",37.32272337,-81.29223953,"centroid"
"C840S90R006","54081",37.58891562,-81.25829976,"centroid"
"C840S90R006","54109",37.58891562,-81.25829976,"centroid"
"C840S90R007","54109",37.6123992,-81.73128414,"centroid"
"C840S90R008","54081",37.88845236,-81.32779219,"centroid"
"C840S90R009","54047",37.46263202,-81.70088847,"centroid"
"C840S90R010","54059",37.91200358,-82.26670941,"centroid"
"C840S90R010","54099",37.91200358,-82.26670941,"centroid"
"C840S90R011","54053",38.92740963,-82.02559386,"centroid"
"C840S90R012","54053",38.75126486,-82.04143531,"centroid"
"C840S90R013","54099",38.176701,-82.49487203,"centroid"
"C840S90R014","54087",38.88018954,-81.48849019,"centroid"
"C840S90R014","54035",38.88018954,-81.48849019,"centroid"
"C840S90R015","54039",38.51474964,-81.47874971,"centroid"
"C840S90R016","54013",38.69509393,-81.16429788,"centroid"
"C840S90R016","54087",38.69509393,-81.16429788,"centroid"
"C840S90R017","54019",38.09370164,-81.06622812,"centroid"
"C840S90R019","54079",38.58706238,-81.92344625,"centroid"
"C840S90R019","54053",38.58706238,-81.92344625,"centroid"
"C840S90R020","54005",38.15506129,-81.82449071,"centroid"
"C840S90R020","54043",38.15506129,-81.82449071,"centroid"
"C840S90R021","54039",38.29361811,-81.83858916,"centroid"
"C840S90R021","54043",38.29361811,-81.83858916,"centroid"
"C840S90R022","54097",38.72882927,-80.17017521,"centroid"
"C840S90R022","54083",38.72882927,-80.17017521,"centroid"
"C840S90R023","54075",38.47144106,-80.06083033,"centroid"
"C840S90R023","54083",38.47144106,-80.06083033,"centroid"
"C840S90R024","54101",38.40827477,-80.45574006,"centroid"
"C840S90R025","54007",38.66862566,-80.65556092,"centroid"
"C840S90R026","54021",38.91177657,-80.87827758,"centroid"
"C840S90R027","54075",38.12289957,-80.13815247,"centroid"
"C840S90R028","54007",38.49646523,-80.95813503,"centroid"
"C840S90R028","54015",38.49646523,-80.95813503,"centroid"
"C840S90R029","54025",38.17637294,-80.51102294,"centroid"
"C840S90R029","54067",38.17637294,-80.51102294,"centroid"
"C840S90R030","54075",38.5162082,-79.76760339,"centroid"
"C840S90R031","54071",38.56659317,-79.30655329,"centroid"
"C840S90R032","54083",38.88000822,-79.8071809,"centroid"
"C840S90R033","54071",38.93591206,-79.31283657,"centroid"
"C840S90R033","54023",38.93591206,-79.31283657,"centroid"
"C840S90R034","54105",39.14414488,-81.49852342,"centroid"
"C840S90R034","54107",39.14414488,-81.49852342,"centroid"
"C840S90R035","54107",39.15448952,-81.62713299,"centroid"
"C840S90R036","54085",39.13969608,-81.1602927,"centroid"
"C840S90R037","54103",39.80007779,-80.70689419,"centroid"
"C840S90R037","54051",39.80007779,-80.70689419,"centroid"
"C840S90R038","54049",39.5502125,-80.2329354,"centroid"
"C840S90R038","54061",39.5502125,-80.2329354,"centroid"
"C840S90R039","54041",39.11182886,-80.68094062,"centroid"
"C840S90R039","54017",39.11182886,-80.68094062,"centroid"
"C840S90R040","54091",39.31785927,-80.14071787,"centroid"
"C840S90R040","54001",39.31785927,-80.14071787,"centroid"
"C840S90R040","54049",39.31785927,-80.14071787,"centroid"
"C840S90R041","54103",39.73437301,-80.75795126,"centroid"
"C840S90R041","54051",39.73437301,-80.75795126,"centroid"
"C840S90R042","54085",39.28708,-80.91823281,"centroid"
"C840S90R042","54095",39.28708,-80.91823281,"centroid"
"C840S90R042","54017",39.28708,-80.91823281,"centroid"
"C840S90R043","54033",39.51234927,-80.44864376,"centroid"
"C840S90R043","54103",39.51234927,-80.44864376,"centroid"
"C840S90R043","54049",39.51234927,-80.44864376,"centroid"
"C840S90R044","54077",39.42164772,-79.83558613,"centroid"
"C840S90R044","54001",39.42164772,-79.83558613,"centroid"
"C840S90R044","54061",39.42164772,-79.83558613,"centroid"
"C840S90R045","54077",39.62461581,-79.70705787,"centroid"
"C840S90R045","54061",39.62461581,-79.70705787,"centroid"
"C840S90R046","54001",39.11076036,-79.78745055,"centroid"
"C840S90R046","54083",39.11076036,-79.78745055,"centroid"
"C840S90R046","54093",39.11076036,-79.78745055,"centroid"
"C840S90R047","54057",39.32224096,-79.12665229,"centroid"
"C840S90R047","54023",39.32224096,-79.12665229,"centroid"
"C840S90R048","54027",39.30933313,-78.48051931,"centroid"
"C840S90R049","54031",39.08229117,-78.78405493,"centroid"
"C840S90R049","54027",39.08229117,-78.78405493,"centroid"
