"route_uniq","fips","lat","lon"
"C840S17R056","08071",37.0446817,-104.0585169
"C840S17R057","08071",37.2182707,-103.5204699
"C840S17R058","08009",37.1052137,-102.5796589
"C840S17R116","08091",38.3057846,-107.963311
"C840S17R122","08083",37.5166544,-108.4645163
"C840S17R124","08007",37.2881745,-106.8377022
"C840S17R125","08023",37.2872957,-105.5525819
"C840S17R126","08071",37.6256667,-104.3100659
"C840S17R138","08077",39.0521056,-108.5755774
"C840S17R153","08079",37.7792747,-107.0036239
"C840S17R154","08105",37.6329865,-106.4250933
"C840S17R201","08081",40.6165527,-108.6736679
"C840S17R202","08107",40.2101727,-107.0331404
"C840S17R203","08049",40.1331937,-106.4907839
"C840S17R204","08069",40.7597487,-105.4722069
"C840S17R205","08123",40.8566157,-104.5420149
"C840S17R206","08123",40.5807997,-103.6580889
"C840S17R207","08095",40.6141447,-102.0845649
"C840S17R208","08045",39.5130367,-108.4622799
"C840S17R209","08045",39.6468148,-107.6169662
"C840S17R210","08037",39.3789927,-106.8135989
"C840S17R211","08019",39.6666667,-105.85
"C840S17R212","08001",39.9859827,-104.5104139
"C840S17R213","08039",39.373985,-103.7867237
"C840S17R214","08063",39.5341427,-102.5923459
"C840S17R215","08085",38.2657408,-108.3489798
"C840S17R216","08029",38.8387837,-107.6025079
"C840S17R217","08051",38.7474207,-106.4305419
"C840S17R218","08043",38.3674037,-105.2290729
"C840S17R219","08101",38.0452637,-104.4505009
"C840S17R220","08011",38.1719747,-103.2345199
"C840S17R221","08061",38.2958688,-102.7381166
"C840S17R222","08033",37.7801857,-108.0888449
"C840S17R223","08007",37.2329382,-107.183624
"C840S17R224","08021",37.0593545,-106.1915747
"C840S17R225","08003",37.6909727,-105.927905
"C840S17R226","08071",37.1141597,-104.6052929
"C840S17R227","08071",37.5201847,-103.1112899
"C840S17R228","08009",37.1640087,-102.2766499
"C840S17R253","08053",37.940923,-107.15889
"C840S17R301","08081",40.2777657,-108.5596319
"C840S17R302","08081",40.6681037,-107.8616029
"C840S17R303","08107",40.6746076,-106.9331855
"C840S17R304","08069",40.5692247,-105.4284449
"C840S17R305","08123",40.8627005,-104.6390073
"C840S17R306","08087",40.3492697,-103.7997669
"C840S17R307","08115",40.9679121,-102.3257889
"C840S17R308","08045",39.4433277,-108.9548949
"C840S17R309","08051",39.0799673,-107.3678337
"C840S17R310","08065",39.1529607,-106.4087149
"C840S17R311","08117",39.4106807,-105.9687199
"C840S17R312","08005",39.7238537,-104.3773535
"C840S17R313","08121",39.5675297,-103.0237419
"C840S17R314","08063",39.1718637,-102.1105579
"C840S17R315","08113",38.0687767,-108.4608309
"C840S17R316","08051",38.4648048,-107.2632899
"C840S17R317","08015",38.4480577,-106.1069649
"C840S17R318","08043",38.6441327,-105.7794649
"C840S17R319","08041",38.5495769,-104.4588733
"C840S17R320","08073",38.7624107,-103.3489149
"C840S17R321","08099",38.2460697,-102.2107619
"C840S17R322","08033",37.8399527,-108.7610769
"C840S17R323","08067",37.2370827,-107.8701319
"C840S17R324","08105",37.6490053,-106.6533167
"C840S17R325","08023",37.0987057,-105.5208509
"C840S17R326","08055",37.6176717,-104.7749029
"C840S17R327","08089",37.95117,-103.8764488
"C840S17R328","08009",37.2067937,-102.8682559
"C840S17R351","08103",40.2044442,-108.7539818
"C840S17R352","08103",40.0522652,-107.8736167
"C840S17R353","08049",40.3126093,-105.9787229
"C840S17R354","08013",40.0205912,-105.2961672
"C840S17R358","08103",39.8228687,-108.1651539
"C840S17R359","08045",39.7578337,-107.6922689
"C840S17R360","08049",39.9539677,-106.5583499
"C840S17R361","08047",39.8235192,-105.5238079
"C840S17R362","08041",38.9999639,-104.7380455
"C840S17R365","08085",38.2700861,-108.5366804
"C840S17R366","08091",38.1738367,-107.7416909
"C840S17R367","08109",38.0540197,-106.8645557
"C840S17R368","08027",38.1502227,-105.5137559
"C840S17R372","08083",37.4432477,-108.4743579
"C840S17R373","08113",37.9427007,-107.8223959
"C840S17R374","08109",37.8392179,-106.2560823
"C840S17R375","08055",37.9410936,-105.232388
"C840S17R376","08071",37.3389499,-104.5848671
"C840S17R377","08103",39.871749,-108.284991
"C840S17R378","08037",39.87767,-106.464022
"C840S17R410","08093",39.1305537,-106.1788927
"C840S17R412","08001",39.9848652,-104.5086695
"C840S17R419","08101",38.0641056,-104.4189177
"C840S17R422","08083",37.5166544,-108.46451
"C840S17R423","08067",37.2314334,-107.8695551
"C840S17R425","08023",37.0988956,-105.5210119
"C840S17R453","08049",40.179928,-106.00812
"C840S17R900","08001",39.8130827,-104.7986289
"C840S17R901","08123",40.8120627,-104.7912219
"C840S17R902","08059",39.6848088,-105.3722224
"C840S17R903","08083",37.2704067,-108.4824304
"C840S17R904","08069",40.4319964,-105.7630014
"C840S18R001","09011",41.3360007,-71.9642159
"C840S18R002","09003",41.6976407,-72.9096309
"C840S18R003","09003",41.7026037,-72.5159969
"C840S18R004","09011",41.417728,-72.1530946
"C840S18R005","09015",41.9407577,-72.1389149
"C840S18R006","09007",41.2710807,-72.4984279
"C840S18R007","09015",41.7771877,-72.1354049
"C840S18R008","09005",41.5493443,-73.2167392
"C840S18R009","09001",41.5387127,-73.5009399
"C840S18R010","09001",41.0517897,-73.6169339
"C840S18R011","09001",41.3362789,-73.5313225
"C840S18R012","09005",41.7487967,-73.3502269
"C840S18R013","09001",41.2521947,-73.2470699
"C840S18R014","09007",41.5651229,-72.5906625
"C840S18R015","09003",41.5832977,-72.8512329
"C840S18R016","09005",41.8784917,-72.9574329
"C840S18R102","09003",41.7378788,-72.9270422
"C840S18R105","09015",41.9407577,-72.1389149
"C840S18R112","09005",41.7487967,-73.350226
"C840S18R116","09005",41.8805267,-72.9557559
"C840S21R001","10003",39.5003037,-75.6860679
"C840S21R002","10003",39.7518831,-75.5873207
"C840S21R003","10001",38.9594417,-75.5366119
"C840S21R004","10001",39.0287137,-75.4652999
"C840S21R005","10001",39.0295357,-75.4593569
"C840S21R006","10005",38.5337387,-75.1803229
"C840S21R007","10005",38.6735427,-75.2351089
"C840S21R008","10005",38.5040567,-75.4329779
"C840S21R009","10005",38.5804577,-75.0612969
"C840S21R010","10005",38.7480537,-75.2899489
"C840S21R105","10003",39.3705837,-75.6392639
"C840S21R107","10005",38.6736346,-75.2351111
"C840S21R108","10005",38.5040677,-75.4329919
"C840S21R109","10005",38.7324037,-75.4638509
"C840S21R900","10001",39.0295357,-75.459356
"C840S21R901","10001",39.0295357,-75.459356
"C840S21R921","10001",39.0295357,-75.459356
"C840S25R001","12033",30.9291812,-87.4079434
"C840S25R002","12131",30.3755433,-86.2758321
"C840S25R003","12091",30.5193157,-86.4809129
"C840S25R004","12013",30.5288404,-85.1334541
"C840S25R005","12013",30.3372497,-85.2869789
"C840S25R006","12073",30.5950194,-84.0413094
"C840S25R007","12005",30.3898527,-85.9004499
"C840S25R008","12077",30.3358457,-84.9914239
"C840S25R009","12045",29.7818335,-85.3003555
"C840S25R010","12065",30.2734632,-83.8569684
"C840S25R011","12123",29.6686989,-83.3782062
"C840S25R012","12047",30.5026237,-82.7337409
"C840S25R013","12001",29.5468457,-82.2630299
"C840S25R014","12083",29.1916199,-82.394802
"C840S25R015","12037",29.9877641,-84.9762879
"C840S25R016","12057",28.0363157,-82.5050049
"C840S25R017","12081",27.4438745,-82.1186659
"C840S25R018","12109",29.8899427,-81.3438119
"C840S25R019","12089",30.7202649,-81.9062085
"C840S25R020","12101",28.3266818,-82.3022052
"C840S25R021","12019",29.8970697,-81.8343049
"C840S25R022","12105",28.1788407,-81.8605659
"C840S25R023","12119",28.5723877,-81.9816829
"C840S25R024","12055",27.3232866,-81.4189503
"C840S25R025","12009",28.7481187,-80.8712309
"C840S25R026","12021",26.2943143,-81.448561
"C840S25R027","12057",27.6610372,-82.1462286
"C840S25R028","12087",25.7510497,-80.9676799
"C840S25R029","12105",27.9009147,-81.7191149
"C840S25R030","12097",27.9626301,-80.9673345
"C840S25R031","12085",26.9657323,-80.3854635
"C840S25R032","12015",26.7792597,-81.9372109
"C840S25R033","12011",26.0628347,-80.4312659
"C840S25R035","12086",25.6579667,-80.7663639
"C840S25R036","12087",25.0015697,-80.5364609
"C840S25R037","12003",30.2531989,-82.1623546
"C840S25R038","12019",30.0999027,-81.8070759
"C840S25R039","12099",26.3678027,-80.2032849
"C840S25R040","12011",26.0594807,-80.4340449
"C840S25R051","12033",30.3334747,-87.1400909
"C840S25R052","12091",30.7209289,-86.7860494
"C840S25R053","12131",30.7184797,-86.1160696
"C840S25R054","12013",30.5335474,-85.2426415
"C840S25R055","12059",30.9498107,-85.7419899
"C840S25R056","12123",30.2929508,-83.6676053
"C840S25R057","12077",30.387698,-84.6639032
"C840S25R058","12079",30.3506092,-83.3399191
"C840S25R059","12121",30.0205957,-82.811155
"C840S25R060","12089",30.5196049,-81.9519897
"C840S25R061","12047",30.5193097,-83.2158819
"C840S25R062","12037",29.9468226,-84.340943
"C840S25R063","12107",29.5359317,-81.8774959
"C840S25R064","12035",29.4080424,-81.1983453
"C840S25R065","12083",29.1174077,-82.2183149
"C840S25R066","12119",28.6471072,-82.1719367
"C840S25R067","12097",28.1011187,-80.8980039
"C840S25R068","12095",28.6901383,-81.5469756
"C840S25R069","12097",28.3225489,-81.3372759
"C840S25R070","12057",27.7698971,-82.3349393
"C840S25R071","12081",27.2920427,-82.0563269
"C840S25R072","12049",27.4266407,-81.5833199
"C840S25R073","12105",27.7611546,-81.4536353
"C840S25R074","12111",27.2364427,-80.5471555
"C840S25R075","12009",27.8600237,-80.4486919
"C840S25R076","12099",26.3358707,-80.5359109
"C840S25R077","12011",26.0856265,-80.2292965
"C840S25R078","12086",25.6040397,-80.4097679
"C840S25R079","12086",25.4912637,-80.5425082
"C840S25R080","12086",25.3839437,-80.3715899
"C840S25R081","12051",26.5587549,-81.126711
"C840S25R082","12043",26.8751997,-81.3585199
"C840S25R083","12087",24.6730127,-81.2450339
"C840S25R084","12029",29.6862263,-83.0674784
"C840S25R085","12101",28.2764097,-82.6352619
"C840S25R086","12015",26.9459847,-81.7610009
"C840S25R087","12021",25.9322682,-81.6570333
"C840S25R088","12051",26.750328,-80.902032
"C840S25R105","12013",30.3715757,-85.2717359
"C840S25R107","12133",30.53685,-85.836483
"C840S25R108","12077",30.3242578,-85.0052085
"C840S25R109","12045",29.7818335,-85.3003555
"C840S25R113","12001",29.4553574,-82.119094
"C840S25R116","12057",28.0402277,-82.5089729
"C840S25R117","12081",27.4438745,-82.118665
"C840S25R123","12119",28.5723877,-81.981682
"C840S25R129","12105",27.9007144,-81.7191254
"C840S25R132","12015",26.9297114,-82.0333415
"C840S25R135","12087",25.1388716,-80.9335333
"C840S25R137","12003",30.2516797,-82.1626039
"C840S25R138","12019",30.0999167,-81.806917
"C840S25R151","12091",30.965694,-86.455486
"C840S25R159","12121",30.018918,-82.810872
"C840S25R165","12083",29.1871917,-82.2851269
"C840S25R170","12057",27.769929,-82.334936
"C840S25R172","12049",27.4972377,-81.6004029
"C840S25R175","12009",27.8610752,-80.4489977
"C840S25R176","12099",26.6850447,-80.3893099
"C840S25R178","12086",25.618989,-80.4147339
"C840S25R180","12086",25.3099469,-80.3928389
"C840S25R183","12087",24.6759747,-81.2399969
"C840S25R207","12059",30.8137132,-85.780054
"C840S25R283","12087",24.597703,-81.5829559
"C840S25R901","12129",30.2634445,-84.6552242
"C840S25R902","12003",30.3790152,-82.3594866
"C840S25R903","12083",29.3967527,-81.8082819
"C840S25R904","12063",30.9635097,-85.1179618
"C840S25R905","12119",28.5817572,-82.1873953
"C840S25R906","12105",28.3029119,-81.9184945
"C840S25R907","12086",25.4058076,-80.6136693
"C840S25R908","12017",28.7995277,-82.380934
"C840S25R909","12075",29.09706,-82.5826
"C840S25R910","12015",26.8177916,-81.9247336
"C840S25R911","12099",26.8544437,-80.2678139
"C840S25R912","12099",26.3353906,-80.5399018
"C840S25R913","12015",26.8333333,-81.6833333
"C840S25R915","12009",28.7856862,-80.8008275
"C840S25R916","12015",26.9950167,-81.9587398
"C840S25R917","12003",30.2200916,-82.4080153
"C840S25R918","12095",28.5692767,-80.9969329
"C840S25R919","12085",26.9941297,-80.5737674
"C840S25R920","12091",30.4264141,-86.7556245
"C840S25R921","12037",29.6796829,-85.215292
"C840S25R922","12053",28.6793707,-82.5663679
"C840S25R923","12033",30.330894,-87.295368
"C840S25R925","12009",28.7856862,-80.800827
"C840S27R001","13039",30.8733817,-81.5755079
"C840S27R002","13049",30.7054907,-82.0685039
"C840S27R003","13191",31.3641465,-81.4181496
"C840S27R004","13173",30.9276387,-83.0293039
"C840S27R005","13279",31.9696201,-82.3558447
"C840S27R006","13087",30.8199147,-84.5234609
"C840S27R007","13017",31.7059705,-83.2438622
"C840S27R008","13127",31.3917301,-81.643174
"C840S27R009","13239",31.8866376,-84.9734875
"C840S27R010","13243",31.7456477,-84.7198949
"C840S27R011","13103",32.3437127,-81.3595879
"C840S27R012","13279",32.1082297,-82.3706809
"C840S27R013","13167",32.7366314,-82.7652865
"C840S27R014","13023",32.3986852,-83.4524425
"C840S27R015","13207",33.0058447,-83.9907256
"C840S27R016","13293",32.9365857,-84.4948117
"C840S27R017","13025",31.1987087,-82.2305739
"C840S27R018","13019",31.212031,-83.2572724
"C840S27R019","13181",33.7890197,-82.4803579
"C840S27R020","13221",33.7540376,-83.1735057
"C840S27R021","13007",31.2906127,-84.4058069
"C840S27R022","13231",33.1819087,-84.4813689
"C840S27R023","13097",33.6355697,-84.8850949
"C840S27R024","13195",34.0324127,-83.3156813
"C840S27R025","13205",31.1234736,-84.0731922
"C840S27R026","13129",34.566415,-84.7282157
"C840S27R027","13223",34.0545254,-84.7868559
"C840S27R028","13153",32.3776397,-83.7887419
"C840S27R029","13321",31.6113295,-83.9135034
"C840S27R030","13137",34.4948364,-83.5415723
"C840S27R031","13133",33.5197045,-83.0957341
"C840S27R032","13073",33.4876538,-82.1997128
"C840S27R033","13249",32.1823297,-84.2682799
"C840S27R034","13251",32.8829954,-81.637766
"C840S27R035","13169",32.9464727,-83.6478349
"C840S27R036","13045",33.5381995,-85.2533567
"C840S27R037","13295",34.6689717,-85.3463759
"C840S27R038","13197",32.3152912,-84.5636584
"C840S27R039","13115",34.3863104,-85.0490155
"C840S27R040","13291",34.7642707,-84.0687099
"C840S27R041","13241",34.9172777,-83.4074789
"C840S27R042","13057",34.1391517,-84.4635319
"C840S27R043","13223",33.9086267,-84.7482209
"C840S27R044","13151",33.6307147,-84.2188269
"C840S27R045","13211",33.6101913,-83.6041811
"C840S27R046","13207",33.1053145,-83.8122125
"C840S27R047","13317",33.6477247,-82.6759719
"C840S27R048","13303",33.0291229,-82.8309704
"C840S27R049","13235",32.1468537,-83.5781559
"C840S27R050","13175",32.1747043,-82.9529801
"C840S27R051","13163",32.88997,-82.3672037
"C840S27R052","13315",31.9142657,-83.5531469
"C840S27R053","13271",31.9354092,-82.9391858
"C840S27R054","13251",32.6493901,-81.6930981
"C840S27R055","13069",31.4573017,-82.8019089
"C840S27R056","13029",31.7655427,-81.2461699
"C840S27R057","13275",30.6653217,-83.80112
"C840S27R058","13101",30.6013017,-82.7066959
"C840S27R102","13049",30.741228,-82.071315
"C840S27R111","13103",32.3293007,-81.4255139
"C840S27R112","13279",32.1084995,-82.3713072
"C840S27R117","13025",31.1988887,-82.2302919
"C840S27R119","13317",33.7283627,-82.5666869
"C840S27R122","13231",33.1817632,-84.4810583
"C840S27R123","13097",33.6361338,-84.8855164
"C840S27R142","13057",34.2229334,-84.6178662
"C840S27R155","13069",31.4577244,-82.8023609
"C840S27R156","13183",31.6168883,-81.6271416
"C840S27R158","13101",30.6012759,-82.706828
"C840S27R301","13039",30.928942,-81.671898
"C840S27R302","13065",30.58495,-82.469419
"C840S27R303","13065",30.8156483,-82.7110995
"C840S27R304","13025",31.060394,-81.9385286
"C840S27R305","13179",31.7275586,-81.2589304
"C840S27R306","13065",31.1219928,-82.8050351
"C840S27R307","13001",31.6994191,-82.4003766
"C840S27R308","13043",32.4826257,-82.0547405
"C840S27R309","13031",32.6387756,-81.8440915
"C840S27R310","13251",32.6981698,-81.4772544
"C840S27R311","13185",30.7949952,-83.4309121
"C840S27R312","13185",30.9398503,-83.40811
"C840S27R313","13019",31.2372355,-83.1398269
"C840S27R314","13315",31.911593,-83.3946338
"C840S27R315","13175",32.4529818,-82.7571502
"C840S27R316","13087",30.8576446,-84.7241329
"C840S27R317","13177",31.7538576,-84.0168649
"C840S27R318","13037",31.5573574,-84.6581734
"C840S27R319","13259",31.9559887,-84.6928996
"C840S27R320","13319",32.801282,-83.029301
"C840S27R321","13225",32.5465719,-83.7460488
"C840S27R322","13293",32.8593849,-84.4158115
"C840S27R323","13141",33.1701743,-83.119901
"C840S27R324","13301",33.4815769,-82.7634571
"C840S27R325","13181",33.8799945,-82.553544
"C840S27R326","13297",33.6804525,-83.7041676
"C840S27R327","13151",33.382002,-84.2837106
"C840S27R328","13113",33.5364364,-84.4592036
"C840S27R329","13149",33.4037868,-85.253731
"C840S27R330","13045",33.6511789,-85.2195466
"C840S27R331","13139",34.1726911,-83.8381378
"C840S27R332","13105",34.1982791,-82.7559864
"C840S27R333","13119",34.3932407,-83.1032176
"C840S27R334","13057",34.0921282,-84.6150591
"C840S27R335","13111",34.906261,-84.5124264
"C840S27R336","13295",34.6117851,-85.497565
"C840S27R337","13295",34.7223756,-85.424102
"C840S27R430","13045",33.6511789,-85.2195466
"C840S27R900","13169",33.0951823,-83.7086974
"C840S33R001","16021",48.5817917,-116.3974909
"C840S33R002","16055",47.7825805,-116.6672685
"C840S33R003","16079",47.2505272,-115.8109268
"C840S33R004","16069",46.4532553,-116.5560346
"C840S33R005","16049",46.0761181,-115.4122168
"C840S33R006","16049",46.639823,-114.5424783
"C840S33R007","16049",45.8813157,-116.1124649
"C840S33R008","16049",45.8118141,-115.681061
"C840S33R009","16049",45.7,-114.6333333
"C840S33R010","16059",45.0341095,-113.5624829
"C840S33R011","16085",44.5814347,-116.0405729
"C840S33R012","16037",44.4572034,-115.0979702
"C840S33R013","16037",44.6127281,-114.1743245
"C840S33R014","16059",44.722359,-113.5203605
"C840S33R015","16033",44.2384571,-112.2561867
"C840S33R016","16043",44.0271337,-111.2586979
"C840S33R017","16001",43.455341,-116.0962005
"C840S33R018","16015",43.7258179,-115.951094
"C840S33R019","16013",43.8977317,-114.9073789
"C840S33R020","16023",43.4619319,-113.5630006
"C840S33R021","16011",43.1104288,-112.7317982
"C840S33R022","16019",43.5343116,-111.7010272
"C840S33R023","16073",42.8131415,-116.6394012
"C840S33R024","16039",42.9094597,-115.1851959
"C840S33R025","16031",42.3311564,-114.2794532
"C840S33R026","16067",42.6770234,-113.5890998
"C840S33R027","16077",42.8548166,-112.519388
"C840S33R028","16029",42.9309637,-111.5524589
"C840S33R029","16017",48.4797897,-116.8492509
"C840S33R030","16049",45.816285,-115.472606
"C840S33R109","16049",45.825742,-115.4359342
"C840S33R111","16085",44.4138961,-116.0315611
"C840S33R119","16013",43.9110934,-114.8761118
"C840S33R124","16039",42.953922,-115.2124573
"C840S33R128","16029",42.9613154,-111.7185508
"C840S33R202","16079",47.250284,-116.0228279
"C840S33R204","16069",46.4470219,-116.8391482
"C840S33R205","16035",46.4724742,-115.7969686
"C840S33R207","16049",45.3898886,-116.034299
